mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_pts,param_merge_threshold,param_alpha,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
3.3712732791900635,0.0,1.7184724807739258,0.0,18,0.389,0.01,"{'min_pts': 18, 'merge_threshold': 0.389, 'alpha': 0.01}",0.03439805808076854,0.03439805808076854,0.0,56
2.287122964859009,0.0,0.6251366138458252,0.0,4,0.112,0.702,"{'min_pts': 4, 'merge_threshold': 0.112, 'alpha': 0.702}",0.06970764916463228,0.06970764916463228,0.0,29
2.549638271331787,0.0,1.2122704982757568,0.0,10,0.223,0.603,"{'min_pts': 10, 'merge_threshold': 0.223, 'alpha': 0.603}",0.017276825651050057,0.017276825651050057,0.0,68
3.8069427013397217,0.0,0.9612245559692383,0.0,10,0.056,0.603,"{'min_pts': 10, 'merge_threshold': 0.056, 'alpha': 0.603}",0.018049392369067045,0.018049392369067045,0.0,67
2.209583282470703,0.0,0.5441241264343262,0.0,6,0.389,0.801,"{'min_pts': 6, 'merge_threshold': 0.389, 'alpha': 0.801}",0.11124964582322805,0.11124964582322805,0.0,3
2.02254056930542,0.0,0.38008689880371094,0.0,4,0.5,0.603,"{'min_pts': 4, 'merge_threshold': 0.5, 'alpha': 0.603}",0.042707375801186886,0.042707375801186886,0.0,45
1.700467824935913,0.0,0.38408708572387695,0.0,2,0.5,0.01,"{'min_pts': 2, 'merge_threshold': 0.5, 'alpha': 0.01}",0.04380544816493394,0.04380544816493394,0.0,44
11.279601812362671,0.0,6.322086811065674,0.0,4,0.001,0.109,"{'min_pts': 4, 'merge_threshold': 0.001, 'alpha': 0.109}",0.0005987867435381299,0.0005987867435381299,0.0,78
2.5195741653442383,0.0,1.2932922840118408,0.0,10,0.5,0.01,"{'min_pts': 10, 'merge_threshold': 0.5, 'alpha': 0.01}",0.09399841456146071,0.09399841456146071,0.0,17
3.0526952743530273,0.0,2.340054750442505,0.0,16,0.389,0.504,"{'min_pts': 16, 'merge_threshold': 0.389, 'alpha': 0.504}",0.0894301023151554,0.0894301023151554,0.0,21
3.2582573890686035,0.0,0.4911222457885742,0.0,16,0.167,0.504,"{'min_pts': 16, 'merge_threshold': 0.167, 'alpha': 0.504}",0.05444525321596665,0.05444525321596665,0.0,34
2.695615530014038,0.0,0.49362921714782715,0.0,4,0.223,0.01,"{'min_pts': 4, 'merge_threshold': 0.223, 'alpha': 0.01}",0.04003298229993857,0.04003298229993857,0.0,49
2.393545389175415,0.0,0.6546773910522461,0.0,8,0.278,0.406,"{'min_pts': 8, 'merge_threshold': 0.278, 'alpha': 0.406}",0.042302209852094264,0.042302209852094264,0.0,47
2.7361388206481934,0.0,0.780186653137207,0.0,12,0.5,0.9,"{'min_pts': 12, 'merge_threshold': 0.5, 'alpha': 0.9}",0.08648526064733561,0.08648526064733561,0.0,23
3.5553367137908936,0.0,1.161261796951294,0.0,8,0.056,0.702,"{'min_pts': 8, 'merge_threshold': 0.056, 'alpha': 0.702}",0.021743492806184338,0.021743492806184338,0.0,62
3.9084174633026123,0.0,1.3473024368286133,0.0,10,0.167,0.01,"{'min_pts': 10, 'merge_threshold': 0.167, 'alpha': 0.01}",0.07881388420400998,0.07881388420400998,0.0,27
3.5122549533843994,0.0,2.9686756134033203,0.0,20,0.167,0.603,"{'min_pts': 20, 'merge_threshold': 0.167, 'alpha': 0.603}",2.2702347254448324e-05,2.2702347254448324e-05,0.0,89
4.48853325843811,0.0,1.5828888416290283,0.0,12,0.167,0.01,"{'min_pts': 12, 'merge_threshold': 0.167, 'alpha': 0.01}",0.0978023181934514,0.0978023181934514,0.0,13
3.6788330078125,0.0,2.5301003456115723,0.0,18,0.223,0.109,"{'min_pts': 18, 'merge_threshold': 0.223, 'alpha': 0.109}",0.01855552089296098,0.01855552089296098,0.0,64
2.794628143310547,0.0,0.6341426372528076,0.0,12,0.278,0.406,"{'min_pts': 12, 'merge_threshold': 0.278, 'alpha': 0.406}",0.017066023359066464,0.017066023359066464,0.0,69
2.7136077880859375,0.0,0.7481675148010254,0.0,12,0.445,0.801,"{'min_pts': 12, 'merge_threshold': 0.445, 'alpha': 0.801}",0.08194097531085373,0.08194097531085373,0.0,25
3.16471004486084,0.0,2.30704927444458,0.0,16,0.389,0.603,"{'min_pts': 16, 'merge_threshold': 0.389, 'alpha': 0.603}",0.08242488115742495,0.08242488115742495,0.0,24
2.938657283782959,0.0,0.6411550045013428,0.0,14,0.445,0.406,"{'min_pts': 14, 'merge_threshold': 0.445, 'alpha': 0.406}",0.02789875957728929,0.02789875957728929,0.0,58
2.81864070892334,0.0,0.7757000923156738,0.0,12,0.445,0.603,"{'min_pts': 12, 'merge_threshold': 0.445, 'alpha': 0.603}",0.03809379140535904,0.03809379140535904,0.0,55
12.290979385375977,0.0,2.293555736541748,0.0,16,0.001,0.307,"{'min_pts': 16, 'merge_threshold': 0.001, 'alpha': 0.307}",0.0002445558913233629,0.0002445558913233629,0.0,83
3.5543301105499268,0.0,2.4355592727661133,0.0,18,0.167,0.208,"{'min_pts': 18, 'merge_threshold': 0.167, 'alpha': 0.208}",0.000258756013027179,0.000258756013027179,0.0,81
2.7081384658813477,0.0,0.6591513156890869,0.0,12,0.5,0.307,"{'min_pts': 12, 'merge_threshold': 0.5, 'alpha': 0.307}",0.021257574968254665,0.021257574968254665,0.0,63
2.584110736846924,0.0,1.2222874164581299,0.0,10,0.167,0.702,"{'min_pts': 10, 'merge_threshold': 0.167, 'alpha': 0.702}",6.477623719148513e-05,6.477623719148513e-05,0.0,86
2.4850735664367676,0.0,0.7791743278503418,0.0,6,0.112,0.801,"{'min_pts': 6, 'merge_threshold': 0.112, 'alpha': 0.801}",0.023256251240484985,0.023256251240484985,0.0,61
3.285271644592285,0.0,0.9202053546905518,0.0,6,0.056,0.801,"{'min_pts': 6, 'merge_threshold': 0.056, 'alpha': 0.801}",0.027161405600111693,0.027161405600111693,0.0,60
2.584113597869873,0.0,0.6331403255462646,0.0,10,0.334,0.406,"{'min_pts': 10, 'merge_threshold': 0.334, 'alpha': 0.406}",0.039051001875117945,0.039051001875117945,0.0,51
4.052038908004761,0.0,1.3032901287078857,0.0,14,0.056,0.801,"{'min_pts': 14, 'merge_threshold': 0.056, 'alpha': 0.801}",0.00047488576423543435,0.00047488576423543435,0.0,80
3.583932876586914,0.0,1.7383897304534912,0.0,18,0.112,0.504,"{'min_pts': 18, 'merge_threshold': 0.112, 'alpha': 0.504}",0.00025087194572770584,0.00025087194572770584,0.0,82
9.895921230316162,0.0,2.105511426925659,0.0,16,0.056,0.01,"{'min_pts': 16, 'merge_threshold': 0.056, 'alpha': 0.01}",0.0897402580917244,0.0897402580917244,0.0,20
12.409812450408936,0.0,1.377289056777954,0.0,20,0.001,0.702,"{'min_pts': 20, 'merge_threshold': 0.001, 'alpha': 0.702}",0.09599769126311437,0.09599769126311437,0.0,15
1.7854225635528564,0.0,0.20504450798034668,0.0,2,0.389,0.307,"{'min_pts': 2, 'merge_threshold': 0.389, 'alpha': 0.307}",0.0,0.0,0.0,93
2.06659197807312,0.0,0.3540792465209961,0.0,4,0.223,0.208,"{'min_pts': 4, 'merge_threshold': 0.223, 'alpha': 0.208}",0.011694059110315897,0.011694059110315897,0.0,71
2.5376882553100586,0.0,0.4881107807159424,0.0,10,0.334,0.9,"{'min_pts': 10, 'merge_threshold': 0.334, 'alpha': 0.9}",0.05197582695653643,0.05197582695653643,0.0,39
3.0418038368225098,0.0,2.1370160579681396,0.0,16,0.278,0.406,"{'min_pts': 16, 'merge_threshold': 0.278, 'alpha': 0.406}",0.0033454276794585114,0.0033454276794585114,0.0,73
3.4104089736938477,0.0,1.5803663730621338,0.0,12,0.334,0.01,"{'min_pts': 12, 'merge_threshold': 0.334, 'alpha': 0.01}",0.07559200311839404,0.07559200311839404,0.0,28
2.002565860748291,0.0,0.6261394023895264,0.0,4,0.5,0.109,"{'min_pts': 4, 'merge_threshold': 0.5, 'alpha': 0.109}",0.04073878893609793,0.04073878893609793,0.0,48
3.2623894214630127,0.0,0.36608028411865234,0.0,18,0.167,0.801,"{'min_pts': 18, 'merge_threshold': 0.167, 'alpha': 0.801}",0.11436701580742255,0.11436701580742255,0.0,2
2.1425890922546387,0.0,0.6366701126098633,0.0,4,0.167,0.307,"{'min_pts': 4, 'merge_threshold': 0.167, 'alpha': 0.307}",0.05415283642529553,0.05415283642529553,0.0,36
3.2992773056030273,0.0,1.56437349319458,0.0,18,0.167,0.603,"{'min_pts': 18, 'merge_threshold': 0.167, 'alpha': 0.603}",0.11789467557817981,0.11789467557817981,0.0,1
2.809166431427002,0.0,0.7511694431304932,0.0,12,0.278,0.208,"{'min_pts': 12, 'merge_threshold': 0.278, 'alpha': 0.208}",0.03824729459033807,0.03824729459033807,0.0,54
2.2460410594940186,0.0,0.4901115894317627,0.0,6,0.223,0.702,"{'min_pts': 6, 'merge_threshold': 0.223, 'alpha': 0.702}",0.10041028351483978,0.10041028351483978,0.0,9
2.813169479370117,0.0,0.9932446479797363,0.0,14,0.278,0.702,"{'min_pts': 14, 'merge_threshold': 0.278, 'alpha': 0.702}",7.99182079877276e-05,7.99182079877276e-05,0.0,85
2.9541995525360107,0.0,1.452347755432129,0.0,16,0.278,0.702,"{'min_pts': 16, 'merge_threshold': 0.278, 'alpha': 0.702}",5.6804476041651364e-05,5.6804476041651364e-05,0.0,87
2.019463300704956,0.0,0.3400743007659912,0.0,4,0.278,0.9,"{'min_pts': 4, 'merge_threshold': 0.278, 'alpha': 0.9}",0.04395352521662149,0.04395352521662149,0.0,43
2.2165181636810303,0.0,0.7771749496459961,0.0,6,0.5,0.9,"{'min_pts': 6, 'merge_threshold': 0.5, 'alpha': 0.9}",0.004884096105375779,0.004884096105375779,0.0,72
2.347550630569458,0.0,0.6221508979797363,0.0,8,0.334,0.406,"{'min_pts': 8, 'merge_threshold': 0.334, 'alpha': 0.406}",0.027189835366370575,0.027189835366370575,0.0,59
2.36055326461792,0.0,0.34108781814575195,0.0,8,0.223,0.801,"{'min_pts': 8, 'merge_threshold': 0.223, 'alpha': 0.801}",0.000528653057319509,0.000528653057319509,0.0,79
2.3435516357421875,0.0,0.637164831161499,0.0,8,0.389,0.504,"{'min_pts': 8, 'merge_threshold': 0.389, 'alpha': 0.504}",0.05423306634406592,0.05423306634406592,0.0,35
3.427628517150879,0.0,0.9844527244567871,0.0,16,0.112,0.504,"{'min_pts': 16, 'merge_threshold': 0.112, 'alpha': 0.504}",0.0008222712984954238,0.0008222712984954238,0.0,77
2.5066118240356445,0.0,0.5899426937103271,0.0,10,0.278,0.603,"{'min_pts': 10, 'merge_threshold': 0.278, 'alpha': 0.603}",0.018231755651489368,0.018231755651489368,0.0,65
3.195584774017334,0.0,1.9224653244018555,0.0,20,0.445,0.109,"{'min_pts': 20, 'merge_threshold': 0.445, 'alpha': 0.109}",0.06191913764346,0.06191913764346,0.0,33
3.9712750911712646,0.0,0.7608730792999268,0.0,16,0.056,0.504,"{'min_pts': 16, 'merge_threshold': 0.056, 'alpha': 0.504}",0.10405643453000747,0.10405643453000747,0.0,6
2.7674641609191895,0.0,0.44132542610168457,0.0,14,0.278,0.9,"{'min_pts': 14, 'merge_threshold': 0.278, 'alpha': 0.9}",0.10018127087117927,0.10018127087117927,0.0,10
3.3881449699401855,0.0,0.7677671909332275,0.0,10,0.056,0.406,"{'min_pts': 10, 'merge_threshold': 0.056, 'alpha': 0.406}",0.0032511524966508873,0.0032511524966508873,0.0,74
1.9275736808776855,0.0,0.3239936828613281,0.0,4,0.389,0.603,"{'min_pts': 4, 'merge_threshold': 0.389, 'alpha': 0.603}",0.04268964845040334,0.04268964845040334,0.0,46
2.8193764686584473,0.0,0.8653860092163086,0.0,20,0.278,0.504,"{'min_pts': 20, 'merge_threshold': 0.278, 'alpha': 0.504}",0.09607500161039223,0.09607500161039223,0.0,14
2.152519941329956,0.0,0.4178006649017334,0.0,8,0.5,0.504,"{'min_pts': 8, 'merge_threshold': 0.5, 'alpha': 0.504}",0.04840002892934461,0.04840002892934461,0.0,41
2.730985403060913,0.0,0.3857853412628174,0.0,18,0.278,0.208,"{'min_pts': 18, 'merge_threshold': 0.278, 'alpha': 0.208}",0.0323597023462905,0.0323597023462905,0.0,57
1.7174513339996338,0.0,0.41989731788635254,0.0,10,0.278,0.109,"{'min_pts': 10, 'merge_threshold': 0.278, 'alpha': 0.109}",0.051904225678597156,0.051904225678597156,0.0,40
